short_description,raw_path
Jobs destroyed by active businesses in Management of Companies and Enterprises (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Wholesale Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Finance and Insurance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Retail Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Nonclassifiable Establishments (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Health Care and Social Assistance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Management of Companies and Enterprises (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Other Services (except Public Administration) (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Transportation and Warehousing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Fishing and Hunting_job_destruction_active,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Accommodation and Food Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Utilities (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Real Estate and Rental and Leasing,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Nonclassifiable Establishments (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Educational Services,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Nonclassifiable Establishments (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Information,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Information (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Construction (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Construction (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Real Estate and Rental and Leasing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Manufacturing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Information (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Administrative and Support and Waste Management and Remediation Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Management of Companies and Enterprises,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Public Administration (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Transportation and Warehousing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Administrative and Support and Waste Management and Remediation Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Real Estate and Rental and Leasing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Health Care and Social Assistance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Construction,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Real Estate and Rental and Leasing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Technical Services_job_destruction_active,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Construction (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Nonclassifiable Establishments (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Manufacturing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Utilities,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Other Services (except Public Administration) (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Management of Companies and Enterprises (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Information (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Management of Companies and Enterprises (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Recreation_business_destruction_job,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Mining,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Quarrying,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Oil and Gas Extraction_job_destruction_exit,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Recreation_perc_job_destruction_exit,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Educational Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Manufacturing,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Wholesale Trade,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Public Administration (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Finance and Insurance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Other Services (except Public Administration) (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Health Care and Social Assistance,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Public Administration,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Technical Services_job_destruction_exit,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Accommodation and Food Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Health Care and Social Assistance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Finance and Insurance (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Oil and Gas Extraction_perc_job_destruction_active,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Construction (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Administrative and Support and Waste Management and Remediation Services,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Nonclassifiable Establishments,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Oil and Gas Extraction_perc_job_destruction_exit,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Fishing and Hunting_total_job_destruction,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Oil and Gas Extraction_total_job_destruction,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Real Estate and Rental and Leasing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Retail Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Public Administration (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Retail Trade (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Educational Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Administrative and Support and Waste Management and Remediation Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Retail Trade (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Utilities (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Oil and Gas Extraction_business_destruction_job,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Fishing and Hunting_job_destruction_exit,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Recreation_perc_job_destruction_active,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Manufacturing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Transportation and Warehousing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Nonclassifiable Establishments (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Other Services (except Public Administration),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Administrative and Support and Waste Management and Remediation Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of business destroying jobs in Accommodation and Food Services,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Information (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Health Care and Social Assistance (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Recreation_job_destruction_exit,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Health Care and Social Assistance (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Wholesale Trade (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Fishing and Hunting_perc_job_destruction_active,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Utilities (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Technical Services_business_destruction_job,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Other Services (except Public Administration) (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Accommodation and Food Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Oil and Gas Extraction_job_destruction_active,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
and Technical Services_perc_job_destruction_exit,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Management of Companies and Enterprises (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Public Administration (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Accommodation and Food Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Wholesale Trade (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Accommodation and Food Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by active businesses in Transportation and Warehousing (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Educational Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Utilities (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Information (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Total jobs destroyed in Retail Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Jobs destroyed by new businesses in Finance and Insurance (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz
Number of exiting businesses (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Total/data/distribution/va059_bg_mi_20102020_number_business.csv.xz
Percentage of new businesses,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Total/data/distribution/va059_bg_mi_20102020_entry.csv.xz
Number of new businesses (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Total/data/distribution/va059_bg_mi_20102020_entry.csv.xz
Number of exiting businesses (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Total/data/distribution/va059_bg_mi_20102020_exit.csv.xz
Percentage of businesses exiting,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Total/data/distribution/va059_bg_mi_20102020_exit.csv.xz
non_minority_owned_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_entry_by_minority.csv.xz
Entry rate of minority_owned-owned businesses.,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_entry_by_minority.csv.xz
Entry rate of non_minority_owned-owned businesses.,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_entry_by_minority.csv.xz
minority_owned_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_bg_mi_20102020_entry_by_minority.csv.xz
non_minority_owned_Real Estate and Rental and Leasing_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Retail Trade_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Health Care and Social Assistance_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Health Care and Social Assistance_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Health Care and Social Assistance_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Construction_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Arts,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Entertainment,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Recreation_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Wholesale Trade_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Transportation and Warehousing_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Health Care and Social Assistance_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Agriculture,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Forestry,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Fishing and Hunting_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Arts,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Recreation_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Health Care and Social Assistance_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Professional,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Scientific,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Technical Services_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Agriculture,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Fishing and Hunting_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Professional,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Administrative and Support and Waste Management and Remediation Services_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Information_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Mining,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Quarrying,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Oil and Gas Extraction_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
