measure,path,repos,pattern,raw_path,update
Wholesale Trade_Herfindalh_Hirschman_index,Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,2023-04-25 18:15:04
Agriculture,Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,2023-04-25 18:15:04
Forestry,Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,2023-04-25 18:15:04
Fishing and Hunting_Herfindalh_Hirschman_index,Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_ct_mi_20102020_Herfindalh_Hirschman_index_by_industry.csv.xz,2023-04-25 18:15:04
Educational Services_perc_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Arts,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Entertainment,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
and Recreation_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Wholesale Trade_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Manufacturing_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Agriculture,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Forestry,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Fishing and Hunting_perc_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Retail Trade_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Manufacturing_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Public Administration_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Real Estate and Rental and Leasing_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Wholesale Trade_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Finance and Insurance_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Transportation and Warehousing_perc_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Arts,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Entertainment,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
and Recreation_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Finance and Insurance_perc_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Administrative and Support and Waste Management and Remediation Services_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Professional,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Scientific,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
and Technical Services_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Construction_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Educational Services_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Professional,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Scientific,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
and Technical Services_perc_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Other Services (except Public Administration)_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Agriculture,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Forestry,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Fishing and Hunting_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Utilities_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Transportation and Warehousing_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Management of Companies and Enterprises_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Wholesale Trade_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Finance and Insurance_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Retail Trade_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Nonclassifiable Establishments_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Health Care and Social Assistance_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Management of Companies and Enterprises_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Other Services (except Public Administration)_perc_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Transportation and Warehousing_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Agriculture,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Forestry,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Fishing and Hunting_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Accommodation and Food Services_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Utilities_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Real Estate and Rental and Leasing_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Nonclassifiable Establishments_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Educational Services_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Nonclassifiable Establishments_perc_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Information_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Information_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Construction_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Construction_perc_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Real Estate and Rental and Leasing_perc_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Manufacturing_perc_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Information_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Administrative and Support and Waste Management and Remediation Services_perc_job_destruction_exit,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Management of Companies and Enterprises_business_destruction_job,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Public Administration_perc_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Transportation and Warehousing_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Administrative and Support and Waste Management and Remediation Services_total_job_destruction,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
Real Estate and Rental and Leasing_job_destruction_active,Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,sdc.business_climate,/home/runner/work/sdc.all_dev/sdc.all_dev/data/sdc.business_climate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_industry.csv.xz,2023-05-09 18:40:31
